,number,prime_factors,ideal,deviation,anti_slope,family_factors,identity_factor,factor_family,color_bucket
22039,41203470,"[ 2, 3, 5, 7, 11, 17837 ]",18.584703297733878,2980.556468865156,13824.086351126298,"[ 2, 3, 5, 7, 11 ]",17837,2310.0,10
22040,41208090,"[ 2, 3, 5, 7, 11, 17839 ]",18.58505058773204,2980.890033725155,13824.089293392391,"[ 2, 3, 5, 7, 11 ]",17839,2310.0,10
22041,41235810,"[ 2, 3, 5, 7, 11, 17851 ]",18.587133646605462,2982.8914224310706,13824.10693527444,"[ 2, 3, 5, 7, 11 ]",17851,2310.0,10
22042,41263530,"[ 2, 3, 5, 7, 11, 17863 ]",18.589215538891157,2984.8928103592607,13824.124557100438,"[ 2, 3, 5, 7, 11 ]",17863,2310.0,10
22043,41305110,"[ 2, 3, 5, 7, 11, 17881 ]",18.592336193109013,2987.894890795406,13824.150952312846,"[ 2, 3, 5, 7, 11 ]",17881,2310.0,10
22044,41328210,"[ 2, 3, 5, 7, 11, 17891 ]",18.594068758891087,2989.5627125059273,13824.165596900173,"[ 2, 3, 5, 7, 11 ]",17891,2310.0,10
22045,41355930,"[ 2, 3, 5, 7, 11, 17903 ]",18.596146772909435,2991.5640978486063,13824.183152131442,"[ 2, 3, 5, 7, 11 ]",17903,2310.0,10
22046,41369790,"[ 2, 3, 5, 7, 11, 17909 ]",18.597185344685823,2992.56479022979,13824.191922281936,"[ 2, 3, 5, 7, 11 ]",17909,2310.0,10
22047,41374410,"[ 2, 3, 5, 7, 11, 17911 ]",18.597531470843027,2992.898354313895,13824.194844560581,"[ 2, 3, 5, 7, 11 ]",17911,2310.0,10
22048,41397510,"[ 2, 3, 5, 7, 11, 17921 ]",18.5992616186638,2994.5661744124427,13824.209447674843,"[ 2, 3, 5, 7, 11 ]",17921,2310.0,10
22049,41402130,"[ 2, 3, 5, 7, 11, 17923 ]",18.59960755168102,2994.899738367787,13824.21236664305,"[ 2, 3, 5, 7, 11 ]",17923,2310.0,10
22050,41415990,"[ 2, 3, 5, 7, 11, 17929 ]",18.60064515775731,2995.900430105172,13824.22112024133,"[ 2, 3, 5, 7, 11 ]",17929,2310.0,10
22051,41439090,"[ 2, 3, 5, 7, 11, 17939 ]",18.602373858361062,2997.5682492389074,13824.2356985605,"[ 2, 3, 5, 7, 11 ]",17939,2310.0,10
22052,41480670,"[ 2, 3, 5, 7, 11, 17957 ]",18.605483496793244,3000.5703223311953,13824.26190490778,"[ 2, 3, 5, 7, 11 ]",17957,2310.0,10
22053,41485290,"[ 2, 3, 5, 7, 11, 17959 ]",18.605828851810376,3000.903885901207,13824.26481398003,"[ 2, 3, 5, 7, 11 ]",17959,2310.0,10
22054,41513010,"[ 2, 3, 5, 7, 11, 17971 ]",18.60790030911659,3002.905266872744,13824.282256906516,"[ 2, 3, 5, 7, 11 ]",17971,2310.0,10
22055,41526870,"[ 2, 3, 5, 7, 11, 17977 ]",18.60893560555174,3003.905957070368,13824.290970979693,"[ 2, 3, 5, 7, 11 ]",17977,2310.0,10
22056,41536110,"[ 2, 3, 5, 7, 11, 17981 ]",18.60962564321416,3004.5730837621427,13824.29677762773,"[ 2, 3, 5, 7, 11 ]",17981,2310.0,10
22057,41549970,"[ 2, 3, 5, 7, 11, 17987 ]",18.61066045989673,3005.573773639931,13824.305483501901,"[ 2, 3, 5, 7, 11 ]",17987,2310.0,10
22058,41554590,"[ 2, 3, 5, 7, 11, 17989 ]",18.61100533486738,3005.9073368899117,13824.308384367836,"[ 2, 3, 5, 7, 11 ]",17989,2310.0,10
22059,41610030,"[ 2, 3, 5, 7, 11, 18013 ]",18.61514134420467,3009.9100942294695,13824.343152233614,"[ 2, 3, 5, 7, 11 ]",18013,2310.0,10
22060,41674710,"[ 2, 3, 5, 7, 11, 18041 ]",18.619960888343517,3014.579973925562,13824.383615781644,"[ 2, 3, 5, 7, 11 ]",18041,2310.0,10
22061,41679330,"[ 2, 3, 5, 7, 11, 18043 ]",18.62030490291903,3014.913536601946,13824.386501967818,"[ 2, 3, 5, 7, 11 ]",18043,2310.0,10
22062,41688570,"[ 2, 3, 5, 7, 11, 18047 ]",18.620992836749046,3015.580661891166,13824.392272715988,"[ 2, 3, 5, 7, 11 ]",18047,2310.0,10
22063,41693190,"[ 2, 3, 5, 7, 11, 18049 ]",18.62133675601646,3015.914224504011,13824.395157278303,"[ 2, 3, 5, 7, 11 ]",18049,2310.0,10
22064,41716290,"[ 2, 3, 5, 7, 11, 18059 ]",18.623055876135638,3017.5820372507574,13824.409571978582,"[ 2, 3, 5, 7, 11 ]",18059,2310.0,10
22065,41720910,"[ 2, 3, 5, 7, 11, 18061 ]",18.623399604961016,3017.915599736641,13824.412453297495,"[ 2, 3, 5, 7, 11 ]",18061,2310.0,10
22066,41757870,"[ 2, 3, 5, 7, 11, 18077 ]",18.626148294264283,3020.584098862843,13824.435484421889,"[ 2, 3, 5, 7, 11 ]",18077,2310.0,10
22067,41785590,"[ 2, 3, 5, 7, 11, 18089 ]",18.62820848107535,3022.585472320717,13824.452735133857,"[ 2, 3, 5, 7, 11 ]",18089,2310.0,10
22068,41804070,"[ 2, 3, 5, 7, 11, 18097 ]",18.629581306307117,3023.9197208708715,13824.46422485074,"[ 2, 3, 5, 7, 11 ]",18097,2310.0,10
22069,41854890,"[ 2, 3, 5, 7, 11, 18119 ]",18.633353969743673,3027.5889026464956,13824.495777287839,"[ 2, 3, 5, 7, 11 ]",18119,2310.0,10
22070,41859510,"[ 2, 3, 5, 7, 11, 18121 ]",18.63369674982789,3027.9224644998853,13824.498642475588,"[ 2, 3, 5, 7, 11 ]",18121,2310.0,10
22071,41873370,"[ 2, 3, 5, 7, 11, 18127 ]",18.634724900952968,3028.923149933969,13824.507234827945,"[ 2, 3, 5, 7, 11 ]",18127,2310.0,10
22072,41882610,"[ 2, 3, 5, 7, 11, 18131 ]",18.635410177493785,3029.5902734516626,13824.512960388682,"[ 2, 3, 5, 7, 11 ]",18131,2310.0,10
22073,41887230,"[ 2, 3, 5, 7, 11, 18133 ]",18.63575276852054,3029.9238351790136,13824.515822367272,"[ 2, 3, 5, 7, 11 ]",18133,2310.0,10
22074,41910330,"[ 2, 3, 5, 7, 11, 18143 ]",18.63746525147244,3031.5916435009817,13824.530124248717,"[ 2, 3, 5, 7, 11 ]",18143,2310.0,10
22075,41924190,"[ 2, 3, 5, 7, 11, 18149 ]",18.63849236372708,3032.5923282424847,13824.538698974036,"[ 2, 3, 5, 7, 11 ]",18149,2310.0,10
22076,41970390,"[ 2, 3, 5, 7, 11, 18169 ]",18.641914028838638,3035.9279426858925,13824.567246766963,"[ 2, 3, 5, 7, 11 ]",18169,2310.0,10
22077,41998110,"[ 2, 3, 5, 7, 11, 18181 ]",18.643965521596122,3037.9293103477307,13824.584349921153,"[ 2, 3, 5, 7, 11 ]",18181,2310.0,10
22078,42021210,"[ 2, 3, 5, 7, 11, 18191 ]",18.64567423712236,3039.5971161580815,13824.598587957928,"[ 2, 3, 5, 7, 11 ]",18191,2310.0,10
22079,42039690,"[ 2, 3, 5, 7, 11, 18199 ]",18.647040646043028,3040.9313604306953,13824.6099688504,"[ 2, 3, 5, 7, 11 ]",18199,2310.0,10
22080,42067410,"[ 2, 3, 5, 7, 11, 18211 ]",18.649089321202606,3042.9327262141346,13824.627024317484,"[ 2, 3, 5, 7, 11 ]",18211,2310.0,10
22081,42081270,"[ 2, 3, 5, 7, 11, 18217 ]",18.650113236951096,3043.933408824634,13824.635544917852,"[ 2, 3, 5, 7, 11 ]",18217,2310.0,10
22082,42095130,"[ 2, 3, 5, 7, 11, 18223 ]",18.651136871705116,3044.9340912478037,13824.644060768342,"[ 2, 3, 5, 7, 11 ]",18223,2310.0,10
22083,42108990,"[ 2, 3, 5, 7, 11, 18229 ]",18.65216022563425,3045.934773483756,13824.652571873128,"[ 2, 3, 5, 7, 11 ]",18229,2310.0,10
22084,42118230,"[ 2, 3, 5, 7, 11, 18233 ]",18.652842305656865,3046.601894870438,13824.658243308533,"[ 2, 3, 5, 7, 11 ]",18233,2310.0,10
22085,42159810,"[ 2, 3, 5, 7, 11, 18251 ]",18.655910123498014,3049.603940082332,13824.683738722408,"[ 2, 3, 5, 7, 11 ]",18251,2310.0,10
22086,42164430,"[ 2, 3, 5, 7, 11, 18253 ]",18.65625083648834,3049.937500557659,13824.686568918392,"[ 2, 3, 5, 7, 11 ]",18253,2310.0,10
22087,42173670,"[ 2, 3, 5, 7, 11, 18257 ]",18.65693216914881,3050.604621446099,13824.692227735539,"[ 2, 3, 5, 7, 11 ]",18257,2310.0,10
22088,42201390,"[ 2, 3, 5, 7, 11, 18269 ]",18.65897542101846,3052.605983614012,13824.709191599413,"[ 2, 3, 5, 7, 11 ]",18269,2310.0,10
22089,42242970,"[ 2, 3, 5, 7, 11, 18287 ]",18.662038202768887,3055.6080254685126,13824.734602051236,"[ 2, 3, 5, 7, 11 ]",18287,2310.0,10
22090,42247590,"[ 2, 3, 5, 7, 11, 18289 ]",18.66237835675507,3055.94158557117,13824.737422820772,"[ 2, 3, 5, 7, 11 ]",18289,2310.0,10
22091,42275310,"[ 2, 3, 5, 7, 11, 18301 ]",18.664418629960196,3057.9429457533065,13824.754336476255,"[ 2, 3, 5, 7, 11 ]",18301,2310.0,10
22092,42289170,"[ 2, 3, 5, 7, 11, 18307 ]",18.66543834852727,3058.943625565685,13824.762786264013,"[ 2, 3, 5, 7, 11 ]",18307,2310.0,10
22093,42298410,"[ 2, 3, 5, 7, 11, 18311 ]",18.666118006191063,3059.6107453374607,13824.768416851237,"[ 2, 3, 5, 7, 11 ]",18311,2310.0,10
22094,42303030,"[ 2, 3, 5, 7, 11, 18313 ]",18.66645778862727,3059.9443051924186,13824.771231363917,"[ 2, 3, 5, 7, 11 ]",18313,2310.0,10
22095,42339990,"[ 2, 3, 5, 7, 11, 18329 ]",18.669174935437383,3062.6127832902916,13824.793728743076,"[ 2, 3, 5, 7, 11 ]",18329,2310.0,10
22096,42367710,"[ 2, 3, 5, 7, 11, 18341 ]",18.671211498716904,3064.6141409991446,13824.810579966526,"[ 2, 3, 5, 7, 11 ]",18341,2310.0,10
22097,42395430,"[ 2, 3, 5, 7, 11, 18353 ]",18.673246951910613,3066.61549796794,13824.827412531136,"[ 2, 3, 5, 7, 11 ]",18353,2310.0,10
22098,42427770,"[ 2, 3, 5, 7, 11, 18367 ]",18.675620246052784,3068.9504134973686,13824.847026983865,"[ 2, 3, 5, 7, 11 ]",18367,2310.0,10
22099,42437010,"[ 2, 3, 5, 7, 11, 18371 ]",18.67629805319966,3069.6175320354664,13824.85262646385,"[ 2, 3, 5, 7, 11 ]",18371,2310.0,10
22100,42455490,"[ 2, 3, 5, 7, 11, 18379 ]",18.677653298620992,3070.951768865747,13824.863819232463,"[ 2, 3, 5, 7, 11 ]",18379,2310.0,10
22101,42497070,"[ 2, 3, 5, 7, 11, 18397 ]",18.6807008043587,3073.953800536239,13824.888972822739,"[ 2, 3, 5, 7, 11 ]",18397,2310.0,10
22102,42506310,"[ 2, 3, 5, 7, 11, 18401 ]",18.68137769039667,3074.6209184602644,13824.894556850502,"[ 2, 3, 5, 7, 11 ]",18401,2310.0,10
22103,42534030,"[ 2, 3, 5, 7, 11, 18413 ]",18.68340761306685,3076.6222717420446,13824.911296607233,"[ 2, 3, 5, 7, 11 ]",18413,2310.0,10
22104,42566370,"[ 2, 3, 5, 7, 11, 18427 ]",18.68577446329104,3078.9571829755273,13824.930802988154,"[ 2, 3, 5, 7, 11 ]",18427,2310.0,10
22105,42580230,"[ 2, 3, 5, 7, 11, 18433 ]",18.686788368965296,3079.957858912643,13824.939155184624,"[ 2, 3, 5, 7, 11 ]",18433,2310.0,10
22106,42594090,"[ 2, 3, 5, 7, 11, 18439 ]",18.68780199965225,3080.9585346664353,13824.947502778226,"[ 2, 3, 5, 7, 11 ]",18439,2310.0,10
22107,42603330,"[ 2, 3, 5, 7, 11, 18443 ]",18.688477600753835,3081.6256517338356,13824.953065285461,"[ 2, 3, 5, 7, 11 ]",18443,2310.0,10
22108,42621810,"[ 2, 3, 5, 7, 11, 18451 ]",18.689828436720187,3082.9598856244797,13824.964184172832,"[ 2, 3, 5, 7, 11 ]",18451,2310.0,10
22109,42635670,"[ 2, 3, 5, 7, 11, 18457 ]",18.690841243428768,3083.9605608289526,13824.972517981798,"[ 2, 3, 5, 7, 11 ]",18457,2310.0,10
22110,42644910,"[ 2, 3, 5, 7, 11, 18461 ]",18.691516295484337,3084.627677530323,13824.978071305912,"[ 2, 3, 5, 7, 11 ]",18461,2310.0,10
22111,42691110,"[ 2, 3, 5, 7, 11, 18481 ]",18.694889728575422,3087.9632598190497,13825.005807388277,"[ 2, 3, 5, 7, 11 ]",18481,2310.0,10
22112,42718830,"[ 2, 3, 5, 7, 11, 18493 ]",18.696912328420364,3089.9646082189465,13825.022424649422,"[ 2, 3, 5, 7, 11 ]",18493,2310.0,10
22113,42741930,"[ 2, 3, 5, 7, 11, 18503 ]",18.698596992988012,3091.6323979953254,13825.036258422799,"[ 2, 3, 5, 7, 11 ]",18503,2310.0,10
22114,42774270,"[ 2, 3, 5, 7, 11, 18517 ]",18.70095424916331,3093.9673028327757,13825.055604445697,"[ 2, 3, 5, 7, 11 ]",18517,2310.0,10
22115,42783510,"[ 2, 3, 5, 7, 11, 18521 ]",18.701627478132995,3094.6344183187553,13825.061127331257,"[ 2, 3, 5, 7, 11 ]",18521,2310.0,10
22116,42788130,"[ 2, 3, 5, 7, 11, 18523 ]",18.70196404718206,3094.9679760314552,13825.063888016504,"[ 2, 3, 5, 7, 11 ]",18523,2310.0,10
22117,42825090,"[ 2, 3, 5, 7, 11, 18539 ]",18.70465550990696,3097.6364370066044,13825.08595533695,"[ 2, 3, 5, 7, 11 ]",18539,2310.0,10
22118,42829710,"[ 2, 3, 5, 7, 11, 18541 ]",18.704991806628932,3097.9699945377524,13825.08871148399,"[ 2, 3, 5, 7, 11 ]",18541,2310.0,10
22119,42857430,"[ 2, 3, 5, 7, 11, 18553 ]",18.707008952368287,3099.9713393015786,13825.105237797376,"[ 2, 3, 5, 7, 11 ]",18553,2310.0,10
22120,42926730,"[ 2, 3, 5, 7, 11, 18583 ]",18.712047064164175,3104.974698042776,13825.14647448139,"[ 2, 3, 5, 7, 11 ]",18583,2310.0,10
22121,42935970,"[ 2, 3, 5, 7, 11, 18587 ]",18.71271830020587,3105.6418122001373,13825.151964187,"[ 2, 3, 5, 7, 11 ]",18587,2310.0,10
22122,42949830,"[ 2, 3, 5, 7, 11, 18593 ]",18.71372492859599,3106.6424832857306,13825.16019499426,"[ 2, 3, 5, 7, 11 ]",18593,2310.0,10
22123,43005270,"[ 2, 3, 5, 7, 11, 18617 ]",18.717748737111137,3110.6451658247406,13825.193073282533,"[ 2, 3, 5, 7, 11 ]",18617,2310.0,10
22124,43051470,"[ 2, 3, 5, 7, 11, 18637 ]",18.72109861013096,3113.9807324067538,13825.220417059581,"[ 2, 3, 5, 7, 11 ]",18637,2310.0,10
22125,43106910,"[ 2, 3, 5, 7, 11, 18661 ]",18.725114505690016,3117.98340967046,13825.25316404938,"[ 2, 3, 5, 7, 11 ]",18661,2310.0,10
22126,43130010,"[ 2, 3, 5, 7, 11, 18671 ]",18.726786525311336,3119.651191016874,13825.266787580007,"[ 2, 3, 5, 7, 11 ]",18671,2310.0,10
22127,43148490,"[ 2, 3, 5, 7, 11, 18679 ]",18.728123603782947,3120.9854157358554,13825.277677507696,"[ 2, 3, 5, 7, 11 ]",18679,2310.0,10
22128,43176210,"[ 2, 3, 5, 7, 11, 18691 ]",18.730128326993142,3122.9867522179957,13825.293997592387,"[ 2, 3, 5, 7, 11 ]",18691,2310.0,10
22129,43199310,"[ 2, 3, 5, 7, 11, 18701 ]",18.731798110516614,3124.654532073678,13825.30758410939,"[ 2, 3, 5, 7, 11 ]",18701,2310.0,10
22130,43227030,"[ 2, 3, 5, 7, 11, 18713 ]",18.733800868854583,3126.655867245903,13825.323871691795,"[ 2, 3, 5, 7, 11 ]",18713,2310.0,10
22131,43240890,"[ 2, 3, 5, 7, 11, 18719 ]",18.734801846708496,3127.656534564472,13825.33200884902,"[ 2, 3, 5, 7, 11 ]",18719,2310.0,10
22132,43268610,"[ 2, 3, 5, 7, 11, 18731 ]",18.736803000572,3129.6578686670478,13825.348269914413,"[ 2, 3, 5, 7, 11 ]",18731,2310.0,10
22133,43296330,"[ 2, 3, 5, 7, 11, 18743 ]",18.738803086355865,3131.6592020575704,13825.364513339555,"[ 2, 3, 5, 7, 11 ]",18743,2310.0,10
22134,43310190,"[ 2, 3, 5, 7, 11, 18749 ]",18.73980272910969,3132.6598684860733,13825.372628446446,"[ 2, 3, 5, 7, 11 ]",18749,2310.0,10
22135,43328670,"[ 2, 3, 5, 7, 11, 18757 ]",18.741135171508358,3133.9940901143386,13825.383441747086,"[ 2, 3, 5, 7, 11 ]",18757,2310.0,10
22136,43365630,"[ 2, 3, 5, 7, 11, 18773 ]",18.743798636186614,3136.6625324241245,13825.405044923815,"[ 2, 3, 5, 7, 11 ]",18773,2310.0,10
22137,43397970,"[ 2, 3, 5, 7, 11, 18787 ]",18.746127616445616,3138.9974184109633,13825.423922128966,"[ 2, 3, 5, 7, 11 ]",18787,2310.0,10
22138,43411830,"[ 2, 3, 5, 7, 11, 18793 ]",18.74712530812295,3139.9980835387487,13825.432005065197,"[ 2, 3, 5, 7, 11 ]",18793,2310.0,10
22139,43421070,"[ 2, 3, 5, 7, 11, 18797 ]",18.747790288449885,3140.6651935256336,13825.437391260599,"[ 2, 3, 5, 7, 11 ]",18797,2310.0,10
22140,43434930,"[ 2, 3, 5, 7, 11, 18803 ]",18.748787537868388,3141.665858358579,13825.445466913332,"[ 2, 3, 5, 7, 11 ]",18803,2310.0,10
22141,43518090,"[ 2, 3, 5, 7, 11, 18839 ]",18.75476547168587,3147.6698436477905,13825.493829291669,"[ 2, 3, 5, 7, 11 ]",18839,2310.0,10
22142,43564290,"[ 2, 3, 5, 7, 11, 18859 ]",18.75808243379944,3151.0053882891993,13825.520629672013,"[ 2, 3, 5, 7, 11 ]",18859,2310.0,10
22143,43587390,"[ 2, 3, 5, 7, 11, 18869 ]",18.75973981572196,3152.6731598771476,13825.534011809363,"[ 2, 3, 5, 7, 11 ]",18869,2310.0,10
22144,43656690,"[ 2, 3, 5, 7, 11, 18899 ]",18.76470757348806,3157.6764717156584,13825.574086214107,"[ 2, 3, 5, 7, 11 ]",18899,2310.0,10
22145,43684410,"[ 2, 3, 5, 7, 11, 18911 ]",18.76669283673246,3159.6777952244884,13825.590085806934,"[ 2, 3, 5, 7, 11 ]",18911,2310.0,10
22146,43689030,"[ 2, 3, 5, 7, 11, 18913 ]",18.767023611870666,3160.0113490745803,13825.59275073315,"[ 2, 3, 5, 7, 11 ]",18913,2310.0,10
22147,43698270,"[ 2, 3, 5, 7, 11, 18917 ]",18.76768507471008,3160.6784567164736,13825.598079153144,"[ 2, 3, 5, 7, 11 ]",18917,2310.0,10
22148,43702890,"[ 2, 3, 5, 7, 11, 18919 ]",18.768015762422586,3161.012010508282,13825.600742647193,"[ 2, 3, 5, 7, 11 ]",18919,2310.0,10
22149,43767570,"[ 2, 3, 5, 7, 11, 18947 ]",18.772642334250293,3165.6817615561667,13825.637981527556,"[ 2, 3, 5, 7, 11 ]",18947,2310.0,10
22150,43795290,"[ 2, 3, 5, 7, 11, 18959 ]",18.774623406743327,3167.683082271162,13825.653912511885,"[ 2, 3, 5, 7, 11 ]",18959,2310.0,10
22151,43827630,"[ 2, 3, 5, 7, 11, 18973 ]",18.776933337749828,3170.0179555584996,13825.672477075408,"[ 2, 3, 5, 7, 11 ]",18973,2310.0,10
22152,43841490,"[ 2, 3, 5, 7, 11, 18979 ]",18.77792287338735,3171.0186152489246,13825.680426211704,"[ 2, 3, 5, 7, 11 ]",18979,2310.0,10
22153,43892310,"[ 2, 3, 5, 7, 11, 19001 ]",18.781548941799606,3174.687699294533,13825.70953664311,"[ 2, 3, 5, 7, 11 ]",19001,2310.0,10
22154,43910790,"[ 2, 3, 5, 7, 11, 19009 ]",18.782866644724304,3176.0219110964827,13825.72010809596,"[ 2, 3, 5, 7, 11 ]",19009,2310.0,10
22155,43920030,"[ 2, 3, 5, 7, 11, 19013 ]",18.783525322894878,3176.68901688193,13825.725390995176,"[ 2, 3, 5, 7, 11 ]",19013,2310.0,10
22156,43961610,"[ 2, 3, 5, 7, 11, 19031 ]",18.786487946383065,3179.6909919642553,13825.7491407499,"[ 2, 3, 5, 7, 11 ]",19031,2310.0,10
22157,43975470,"[ 2, 3, 5, 7, 11, 19037 ]",18.78747496863844,3180.6916499790927,13825.757048876165,"[ 2, 3, 5, 7, 11 ]",19037,2310.0,10
22158,44007810,"[ 2, 3, 5, 7, 11, 19051 ]",18.78977701281147,3183.026518008541,13825.775484752625,"[ 2, 3, 5, 7, 11 ]",19051,2310.0,10
22159,44049390,"[ 2, 3, 5, 7, 11, 19069 ]",18.792734713318428,3186.028489808879,13825.799154307751,"[ 2, 3, 5, 7, 11 ]",19069,2310.0,10
22160,44058630,"[ 2, 3, 5, 7, 11, 19073 ]",18.793391664125263,3186.69559444275,13825.804409066699,"[ 2, 3, 5, 7, 11 ]",19073,2310.0,10
22161,44072490,"[ 2, 3, 5, 7, 11, 19079 ]",18.794376875092983,3187.696251250062,13825.81228770366,"[ 2, 3, 5, 7, 11 ]",19079,2310.0,10
22162,44077110,"[ 2, 3, 5, 7, 11, 19081 ]",18.794705221372944,3188.0298034809152,13825.81491298278,"[ 2, 3, 5, 7, 11 ]",19081,2310.0,10
22163,44090970,"[ 2, 3, 5, 7, 11, 19087 ]",18.795690088162154,3189.0304600587747,13825.822786022367,"[ 2, 3, 5, 7, 11 ]",19087,2310.0,10
22164,44169510,"[ 2, 3, 5, 7, 11, 19121 ]",18.801266131746026,3194.700844087831,13825.867320798086,"[ 2, 3, 5, 7, 11 ]",19121,2310.0,10
22165,44211090,"[ 2, 3, 5, 7, 11, 19139 ]",18.804214810546842,3197.702809873698,13825.890843729234,"[ 2, 3, 5, 7, 11 ]",19139,2310.0,10
22166,44215710,"[ 2, 3, 5, 7, 11, 19141 ]",18.80454229885355,3198.036361532569,13825.893455073432,"[ 2, 3, 5, 7, 11 ]",19141,2310.0,10
22167,44252670,"[ 2, 3, 5, 7, 11, 19157 ]",18.807161179255004,3200.7047741195033,13825.914329188225,"[ 2, 3, 5, 7, 11 ]",19157,2310.0,10
22168,44266530,"[ 2, 3, 5, 7, 11, 19163 ]",18.808142789491633,3201.705428526328,13825.922149363652,"[ 2, 3, 5, 7, 11 ]",19163,2310.0,10
22169,44308110,"[ 2, 3, 5, 7, 11, 19181 ]",18.811086084262158,3204.707390722842,13825.94558500582,"[ 2, 3, 5, 7, 11 ]",19181,2310.0,10
22170,44312730,"[ 2, 3, 5, 7, 11, 19183 ]",18.81141297491566,3205.040941983277,13825.948186664758,"[ 2, 3, 5, 7, 11 ]",19183,2310.0,10
22171,44368170,"[ 2, 3, 5, 7, 11, 19207 ]",18.81533344912141,3209.043555632748,13825.979370744826,"[ 2, 3, 5, 7, 11 ]",19207,2310.0,10
22172,44377410,"[ 2, 3, 5, 7, 11, 19211 ]",18.815986464549006,3209.7106576430324,13825.98456166993,"[ 2, 3, 5, 7, 11 ]",19211,2310.0,10
22173,44382030,"[ 2, 3, 5, 7, 11, 19213 ]",18.816312929774103,3210.044208619849,13825.98715644541,"[ 2, 3, 5, 7, 11 ]",19213,2310.0,10
22174,44395890,"[ 2, 3, 5, 7, 11, 19219 ]",18.817292155559453,3211.04486143704,13825.994938025093,"[ 2, 3, 5, 7, 11 ]",19219,2310.0,10
22175,44423610,"[ 2, 3, 5, 7, 11, 19231 ]",18.819249843111425,3213.0461665620737,13826.010488835524,"[ 2, 3, 5, 7, 11 ]",19231,2310.0,10
22176,44437470,"[ 2, 3, 5, 7, 11, 19237 ]",18.820228305169373,3214.046818870113,13826.018258073116,"[ 2, 3, 5, 7, 11 ]",19237,2310.0,10
22177,44465190,"[ 2, 3, 5, 7, 11, 19249 ]",18.82218446657652,3216.048122977718,13826.033784230185,"[ 2, 3, 5, 7, 11 ]",19249,2310.0,10
22178,44488290,"[ 2, 3, 5, 7, 11, 19259 ]",18.8238138249399,3217.7158758832934,13826.04671016441,"[ 2, 3, 5, 7, 11 ]",19259,2310.0,10
22179,44506770,"[ 2, 3, 5, 7, 11, 19267 ]",18.82511680409355,3219.0500778693954,13826.057042721703,"[ 2, 3, 5, 7, 11 ]",19267,2310.0,10
22180,44520630,"[ 2, 3, 5, 7, 11, 19273 ]",18.82609374262086,3220.0507291617473,13826.064787367413,"[ 2, 3, 5, 7, 11 ]",19273,2310.0,10
22181,44557590,"[ 2, 3, 5, 7, 11, 19289 ]",18.8286976735039,3222.7191317823363,13826.08541978564,"[ 2, 3, 5, 7, 11 ]",19289,2310.0,10
22182,44585310,"[ 2, 3, 5, 7, 11, 19301 ]",18.830649440712726,3224.7204329604756,13826.100875066608,"[ 2, 3, 5, 7, 11 ]",19301,2310.0,10
22183,44603790,"[ 2, 3, 5, 7, 11, 19309 ]",18.831950057134097,3226.054633371423,13826.111169539101,"[ 2, 3, 5, 7, 11 ]",19309,2310.0,10
22184,44626890,"[ 2, 3, 5, 7, 11, 19319 ]",18.8335751963281,3227.722383464219,13826.124027464617,"[ 2, 3, 5, 7, 11 ]",19319,2310.0,10
22185,44659230,"[ 2, 3, 5, 7, 11, 19333 ]",18.835849213904442,3230.0572328092694,13826.142009613446,"[ 2, 3, 5, 7, 11 ]",19333,2310.0,10
22186,44751630,"[ 2, 3, 5, 7, 11, 19373 ]",18.842338853944483,3236.728225902629,13826.193265738299,"[ 2, 3, 5, 7, 11 ]",19373,2310.0,10
22187,44765490,"[ 2, 3, 5, 7, 11, 19379 ]",18.843311336667526,3237.7288742244455,13826.200938682048,"[ 2, 3, 5, 7, 11 ]",19379,2310.0,10
22188,44770110,"[ 2, 3, 5, 7, 11, 19381 ]",18.84363544181726,3238.062423627878,13826.203495434847,"[ 2, 3, 5, 7, 11 ]",19381,2310.0,10
22189,44783970,"[ 2, 3, 5, 7, 11, 19387 ]",18.844607590066445,3239.063071726711,13826.211163009595,"[ 2, 3, 5, 7, 11 ]",19387,2310.0,10
22190,44793210,"[ 2, 3, 5, 7, 11, 19391 ]",18.84525554961859,3239.7301703664125,13826.21627249096,"[ 2, 3, 5, 7, 11 ]",19391,2310.0,10
22191,44820930,"[ 2, 3, 5, 7, 11, 19403 ]",18.847198760191286,3241.731465840128,13826.231590217236,"[ 2, 3, 5, 7, 11 ]",19403,2310.0,10
22192,44853270,"[ 2, 3, 5, 7, 11, 19417 ]",18.84946457381365,3244.066309715876,13826.249440606647,"[ 2, 3, 5, 7, 11 ]",19417,2310.0,10
22193,44862510,"[ 2, 3, 5, 7, 11, 19421 ]",18.850111699075892,3244.7334077993837,13826.254536709775,"[ 2, 3, 5, 7, 11 ]",19421,2310.0,10
22194,44867130,"[ 2, 3, 5, 7, 11, 19423 ]",18.850435220056838,3245.066956813371,13826.25708409393,"[ 2, 3, 5, 7, 11 ]",19423,2310.0,10
22195,44876370,"[ 2, 3, 5, 7, 11, 19427 ]",18.85108217874458,3245.7340547858294,13826.26217752803,"[ 2, 3, 5, 7, 11 ]",19427,2310.0,10
22196,44880990,"[ 2, 3, 5, 7, 11, 19429 ]",18.851405616461857,3246.067603744308,13826.264723578217,"[ 2, 3, 5, 7, 11 ]",19429,2310.0,10
22197,44890230,"[ 2, 3, 5, 7, 11, 19433 ]",18.852052408669405,3246.7347016057793,13826.26981434549,"[ 2, 3, 5, 7, 11 ]",19433,2310.0,10
